PC #,Date,Location,Time Bin,Species,# Individuals,Notes,Editorial notes,Jon Problem Checker
70,10/22/2023,A4,Morning (7-9am),Dark-eyed Junco,2,,,-
70,10/22/2023,A4,Morning (7-9am),White-crowned Sparrow,3,,,-
70,10/22/2023,A4,Morning (7-9am),Golden-crowned Sparrow,2,,,-
70,10/22/2023,A4,Morning (7-9am),California Towhee,2,,,-
71,10/22/2023,A5,Morning (7-9am),American Crow,1,,,-
71,10/22/2023,A5,Morning (7-9am),Lesser Goldfinch,4,,,-
71,10/22/2023,A5,Morning (7-9am),Dark-eyed Junco,1,,,-
72,10/22/2023,A6,Morning (7-9am),Anna's Hummingbird,4,,,-
72,10/22/2023,A6,Morning (7-9am),American Crow,10,,,-
72,10/22/2023,A6,Morning (7-9am),Brown Creeper,1,,,-
72,10/22/2023,A6,Morning (7-9am),Bewick's Wren,1,,,-
72,10/22/2023,A6,Morning (7-9am),House Finch,13,,,-
72,10/22/2023,A6,Morning (7-9am),Townsend's Warbler,1,,,-
73,10/22/2023,C1,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
73,10/22/2023,C1,Mid-day (11am-1pm),American Crow,4,,,-
73,10/22/2023,C1,Mid-day (11am-1pm),Common Raven,1,,,-
73,10/22/2023,C1,Mid-day (11am-1pm),House Finch,2,,,-
74,10/22/2023,C2,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
74,10/22/2023,C2,Mid-day (11am-1pm),American Crow,15,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Peregrine Falcon,1,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Hutton's Vireo,2,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),American Crow,2,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Bewick's Wren,1,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Hermit Thrush,1,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),American Robin,12,A bunch eating worms from the grass,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Yellow-rumped Warbler,4,,,-
75,10/22/2023,C3,Mid-day (11am-1pm),Townsend's Warbler,2,,,-
76,10/22/2023,C4,Mid-day (11am-1pm),American Crow,1,,,-
76,10/22/2023,C4,Mid-day (11am-1pm),Brown Creeper,1,,,-
76,10/22/2023,C4,Mid-day (11am-1pm),House Finch,2,,,-
76,10/22/2023,C4,Mid-day (11am-1pm),California Towhee,1,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),Black Phoebe,1,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),American Crow,6,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),Common Raven,1,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),Brown Creeper,1,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),Dark-eyed Junco,4,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),California Towhee,1,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),Yellow-rumped Warbler,3,,,-
77,10/22/2023,C5,Mid-day (11am-1pm),Townsend's Warbler,2,,,-
78,10/22/2023,C6,Mid-day (11am-1pm),Rock Pigeon,3,,,-
78,10/22/2023,C6,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
78,10/22/2023,C6,Mid-day (11am-1pm),Hermit Thrush,1,,,-
78,10/22/2023,C6,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
78,10/22/2023,C6,Mid-day (11am-1pm),California Towhee,1,,,-
79,10/22/2023,B6,Evening (3-5pm),Larus_Genus,2,,,-
79,10/22/2023,B6,Evening (3-5pm),American Crow,6,,,-
79,10/22/2023,B6,Evening (3-5pm),Chestnut-backed Chickadee,4,,,-
79,10/22/2023,B6,Evening (3-5pm),Hermit Thrush,1,,,-
79,10/22/2023,B6,Evening (3-5pm),California Towhee,1,,,-
79,10/22/2023,B6,Evening (3-5pm),Townsend's Warbler,1,,,-
80,10/22/2023,B5,Evening (3-5pm),American Crow,1,,,-
80,10/22/2023,B5,Evening (3-5pm),Common Raven,2,,,-
80,10/22/2023,B5,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
80,10/22/2023,B5,Evening (3-5pm),Ruby-crowned Kinglet,1,,,-
80,10/22/2023,B5,Evening (3-5pm),Dark-eyed Junco,1,,,-
80,10/22/2023,B5,Evening (3-5pm),California Towhee,1,,,-
81,10/22/2023,B4,Evening (3-5pm),American Crow,1,,,-
81,10/22/2023,B4,Evening (3-5pm),Common Raven,2,,,-
81,10/22/2023,B4,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
81,10/22/2023,B4,Evening (3-5pm),Ruby-crowned Kinglet,1,,,-
81,10/22/2023,B4,Evening (3-5pm),Dark-eyed Junco,1,,,-
81,10/22/2023,B4,Evening (3-5pm),California Towhee,1,,,-
82,10/22/2023,B3,Evening (3-5pm),Larus_Genus,1,,,-
82,10/22/2023,B3,Evening (3-5pm),Red-shouldered Hawk,1,,,-
82,10/22/2023,B3,Evening (3-5pm),American Crow,6,,,-
82,10/22/2023,B3,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
82,10/22/2023,B3,Evening (3-5pm),Oak Titmouse,2,,,-
82,10/22/2023,B3,Evening (3-5pm),House Finch,2,,,-
82,10/22/2023,B3,Evening (3-5pm),Townsend's Warbler,1,,,-
83,10/22/2023,B2,Evening (3-5pm),Hutton's Vireo,1,,,-
83,10/22/2023,B2,Evening (3-5pm),Steller's Jay,1,,,-
83,10/22/2023,B2,Evening (3-5pm),American Crow,1,,,-
83,10/22/2023,B2,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
83,10/22/2023,B2,Evening (3-5pm),Golden-crowned Sparrow,1,,,-
83,10/22/2023,B2,Evening (3-5pm),American Robin,1,,,-
83,10/22/2023,B2,Evening (3-5pm),Dark-eyed Junco,2,,,-
83,10/22/2023,B2,Evening (3-5pm),Townsend's Warbler,1,,,-
84,10/22/2023,B1,Evening (3-5pm),Rock Pigeon,2,,,-
84,10/22/2023,B1,Evening (3-5pm),Anna's Hummingbird,2,,,-
84,10/22/2023,B1,Evening (3-5pm),American Crow,6,,,-
84,10/22/2023,B1,Evening (3-5pm),Dark-eyed Junco,3,,,-
84,10/22/2023,B1,Evening (3-5pm),White-crowned Sparrow,2,,,-
85,10/25/2023,B1,Morning (7-9am),American Robin,2,,,-
85,10/25/2023,B1,Morning (7-9am),American Crow,2,,,-
85,10/25/2023,B1,Morning (7-9am),Zonotrichia_Genus,5,,,-
86,10/25/2023,B2,Morning (7-9am),Anna's Hummingbird,1,,,-
86,10/25/2023,B2,Morning (7-9am),Larus_Genus,1,,,-
86,10/25/2023,B2,Morning (7-9am),American Crow,6,,,-
86,10/25/2023,B2,Morning (7-9am),Common Raven,1,heard only,,-
86,10/25/2023,B2,Morning (7-9am),American Robin,2,,,-
86,10/25/2023,B2,Morning (7-9am),Dark-eyed Junco,2,,,-
86,10/25/2023,B2,Morning (7-9am),Parulidae_Family,1,changed from Setophaga_Genus,,-
87,10/25/2023,B3,Morning (7-9am),Anna's Hummingbird,2,,,-
87,10/25/2023,B3,Morning (7-9am),Larus_Genus,27,large group overhead,,-
87,10/25/2023,B3,Morning (7-9am),American Crow,11,,,-
87,10/25/2023,B3,Morning (7-9am),Chestnut-backed Chickadee,1,,,-
87,10/25/2023,B3,Morning (7-9am),House Finch,9,"some heard/seen, could be more",,-
87,10/25/2023,B3,Morning (7-9am),Dark-eyed Junco,1,,,-
87,10/25/2023,B3,Morning (7-9am),Yellow-rumped Warbler,1,,,-
88,10/25/2023,B4,Morning (7-9am),Larus_Genus,1,,,-
88,10/25/2023,B4,Morning (7-9am),American Crow,10,,,-
88,10/25/2023,B4,Morning (7-9am),Chestnut-backed Chickadee,1,,,-
88,10/25/2023,B4,Morning (7-9am),Brown Creeper,1,heard only,,-
88,10/25/2023,B4,Morning (7-9am),House Finch,1,,,-
89,10/25/2023,B5,Morning (7-9am),Anna's Hummingbird,2,,,-
89,10/25/2023,B5,Morning (7-9am),American Crow,30,,,-
90,10/25/2023,B6,Morning (7-9am),Red-tailed Hawk,1,,,-
90,10/25/2023,B6,Morning (7-9am),American Crow,41,,,-
91,10/25/2023,C1,Mid-day (11am-1pm),Rock Pigeon,1,,,-
91,10/25/2023,C1,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
91,10/25/2023,C1,Mid-day (11am-1pm),American Crow,2,,,-
91,10/25/2023,C1,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
92,10/25/2023,C2,Mid-day (11am-1pm),American Crow,3,,,-
92,10/25/2023,C2,Mid-day (11am-1pm),California Towhee,1,,,-
93,10/25/2023,C3,Mid-day (11am-1pm),Anna's Hummingbird,2,,,-
93,10/25/2023,C3,Mid-day (11am-1pm),American Crow,2,,,-
93,10/25/2023,C3,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
94,10/25/2023,C4,Mid-day (11am-1pm),American Crow,2,,,-
94,10/25/2023,C4,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
94,10/25/2023,C4,Mid-day (11am-1pm),Oak Titmouse,1,,,-
94,10/25/2023,C4,Mid-day (11am-1pm),Bushtit,6,,,-
94,10/25/2023,C4,Mid-day (11am-1pm),Bewick's Wren,2,,,-
95,10/25/2023,C5,Mid-day (11am-1pm),Larus_Genus,1,,,-
95,10/25/2023,C5,Mid-day (11am-1pm),Turkey Vulture,1,,,-
95,10/25/2023,C5,Mid-day (11am-1pm),American Crow,2,,,-
95,10/25/2023,C5,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
95,10/25/2023,C5,Mid-day (11am-1pm),Yellow-rumped Warbler,2,,,-
96,10/25/2023,C6,Mid-day (11am-1pm),Rock Pigeon,2,,,-
96,10/25/2023,C6,Mid-day (11am-1pm),American Crow,4,,,-
96,10/25/2023,C6,Mid-day (11am-1pm),Oak Titmouse,2,,,-
96,10/25/2023,C6,Mid-day (11am-1pm),Yellow-rumped Warbler,1,,,-
97,10/25/2023,A6,Evening (3-5pm),Anna's Hummingbird,2,,,-
97,10/25/2023,A6,Evening (3-5pm),Red-shouldered Hawk,1,,,-
97,10/25/2023,A6,Evening (3-5pm),Steller's Jay,1,,,-
97,10/25/2023,A6,Evening (3-5pm),American Crow,6,,,-
97,10/25/2023,A6,Evening (3-5pm),Bewick's Wren,1,,,-
97,10/25/2023,A6,Evening (3-5pm),House Finch,4,,,-
97,10/25/2023,A6,Evening (3-5pm),Song Sparrow,2,,,-
97,10/25/2023,A6,Evening (3-5pm),California Towhee,2,,,-
98,10/25/2023,A5,Evening (3-5pm),Rock Pigeon,1,,,-
98,10/25/2023,A5,Evening (3-5pm),Picidae_Family,1,,,-
98,10/25/2023,A5,Evening (3-5pm),Steller's Jay,1,,,-
98,10/25/2023,A5,Evening (3-5pm),American Crow,4,,,-
98,10/25/2023,A5,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
98,10/25/2023,A5,Evening (3-5pm),American Robin,6,,,-
98,10/25/2023,A5,Evening (3-5pm),California Towhee,3,,,-
98,10/25/2023,A5,Evening (3-5pm),Parulidae_Family,1,,,-
99,10/25/2023,A4,Evening (3-5pm),Rock Pigeon,20,,,-
99,10/25/2023,A4,Evening (3-5pm),Anna's Hummingbird,1,,,-
99,10/25/2023,A4,Evening (3-5pm),Picidae_Family,1,,,-
99,10/25/2023,A4,Evening (3-5pm),American Crow,4,,,-
99,10/25/2023,A4,Evening (3-5pm),Chestnut-backed Chickadee,4,,,-
99,10/25/2023,A4,Evening (3-5pm),House Finch,6,,,-
99,10/25/2023,A4,Evening (3-5pm),California Towhee,1,,,-
99,10/25/2023,A4,Evening (3-5pm),Parulidae_Family,1,,,-
100,10/25/2023,A3,Evening (3-5pm),Black Phoebe,1,,,-
100,10/25/2023,A3,Evening (3-5pm),American Crow,5,,,-
100,10/25/2023,A3,Evening (3-5pm),Common Raven,2,,,-
100,10/25/2023,A3,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
101,10/25/2023,A2,Evening (3-5pm),Anna's Hummingbird,1,,,-
101,10/25/2023,A2,Evening (3-5pm),Cooper's Hawk,1,,,-
101,10/25/2023,A2,Evening (3-5pm),Nuttall's Woodpecker,2,,,-
101,10/25/2023,A2,Evening (3-5pm),American Crow,4,,,-
101,10/25/2023,A2,Evening (3-5pm),Red-breasted Nuthatch,1,,,-
101,10/25/2023,A2,Evening (3-5pm),American Robin,4,,,-
101,10/25/2023,A2,Evening (3-5pm),House Finch,2,,,-
101,10/25/2023,A2,Evening (3-5pm),Lesser Goldfinch,1,,,-
101,10/25/2023,A2,Evening (3-5pm),California Towhee,1,,,-
102,10/25/2023,A1,Evening (3-5pm),Anna's Hummingbird,8,,,-
102,10/25/2023,A1,Evening (3-5pm),American Crow,4,,,-
102,10/25/2023,A1,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
102,10/25/2023,A1,Evening (3-5pm),Dark-eyed Junco,6,,,-
102,10/25/2023,A1,Evening (3-5pm),California Towhee,1,,,-
103,10/28/2023,C1,Morning (7-9am),American Crow,8,,,-
103,10/28/2023,C1,Morning (7-9am),Red-breasted Nuthatch,3,,,-
103,10/28/2023,C1,Morning (7-9am),House Finch,8,,,-
103,10/28/2023,C1,Morning (7-9am),Dark-eyed Junco,4,,,-
103,10/28/2023,C1,Morning (7-9am),California Towhee,1,,,-
103,10/28/2023,C1,Morning (7-9am),Yellow-rumped Warbler,1,,,-
104,10/28/2023,C2,Morning (7-9am),Rock Pigeon,6,,,-
104,10/28/2023,C2,Morning (7-9am),Anna's Hummingbird,3,,,-
104,10/28/2023,C2,Morning (7-9am),American Crow,1,,,-
104,10/28/2023,C2,Morning (7-9am),Red-breasted Nuthatch,2,Same individuals as last PC,,-
104,10/28/2023,C2,Morning (7-9am),Bewick's Wren,1,,,-
104,10/28/2023,C2,Morning (7-9am),Hermit Thrush,1,,,-
104,10/28/2023,C2,Morning (7-9am),House Finch,4,,,-
104,10/28/2023,C2,Morning (7-9am),White-crowned Sparrow,1,,,-
104,10/28/2023,C2,Morning (7-9am),Townsend's Warbler,1,,,-
105,10/28/2023,C3,Morning (7-9am),Anna's Hummingbird,4,,,-
105,10/28/2023,C3,Morning (7-9am),American Crow,2,,,-
105,10/28/2023,C3,Morning (7-9am),Chestnut-backed Chickadee,3,,,-
105,10/28/2023,C3,Morning (7-9am),Oak Titmouse,4,,,-
105,10/28/2023,C3,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
105,10/28/2023,C3,Morning (7-9am),Red-breasted Nuthatch,1,,,-
105,10/28/2023,C3,Morning (7-9am),Bewick's Wren,2,,,-
105,10/28/2023,C3,Morning (7-9am),Hermit Thrush,1,,,-
105,10/28/2023,C3,Morning (7-9am),American Robin,5,,,-
105,10/28/2023,C3,Morning (7-9am),Dark-eyed Junco,6,,,-
105,10/28/2023,C3,Morning (7-9am),California Towhee,2,,,-
105,10/28/2023,C3,Morning (7-9am),Yellow-rumped Warbler,4,,,-
106,10/28/2023,C4,Morning (7-9am),Peregrine Falcon,1,Dove at a crow,,-
106,10/28/2023,C4,Morning (7-9am),American Crow,12,,,-
106,10/28/2023,C4,Morning (7-9am),Common Raven,1,,,-
106,10/28/2023,C4,Morning (7-9am),Chestnut-backed Chickadee,3,,,-
106,10/28/2023,C4,Morning (7-9am),Bewick's Wren,1,,,-
106,10/28/2023,C4,Morning (7-9am),American Robin,1,,,-
106,10/28/2023,C4,Morning (7-9am),Townsend's Warbler,1,,,-
107,10/28/2023,C5,Morning (7-9am),Anna's Hummingbird,2,,,-
107,10/28/2023,C5,Morning (7-9am),American Crow,4,,,-
107,10/28/2023,C5,Morning (7-9am),Bewick's Wren,1,,,-
107,10/28/2023,C5,Morning (7-9am),House Finch,4,,,-
107,10/28/2023,C5,Morning (7-9am),Lesser Goldfinch,3,,,-
107,10/28/2023,C5,Morning (7-9am),California Towhee,1,,,-
107,10/28/2023,C5,Morning (7-9am),Yellow-rumped Warbler,3,,,-
108,10/28/2023,C6,Morning (7-9am),Anna's Hummingbird,4,,,-
108,10/28/2023,C6,Morning (7-9am),American Crow,14,,,-
108,10/28/2023,C6,Morning (7-9am),Bewick's Wren,1,,,-
108,10/28/2023,C6,Morning (7-9am),Lesser Goldfinch,2,,,-
108,10/28/2023,C6,Morning (7-9am),Dark-eyed Junco,1,,,-
109,10/28/2023,C1,Mid-day (11am-1pm),Rock Pigeon,3,one had white wingtips,,-
109,10/28/2023,C1,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
110,10/28/2023,C2,Mid-day (11am-1pm),Rock Pigeon,7,,,-
110,10/28/2023,C2,Mid-day (11am-1pm),Fringillidae_Family,2,"heard only, blanking",,-
110,10/28/2023,C2,Mid-day (11am-1pm),Paridae_Family,2,heard only ,,-
111,10/28/2023,C3,Mid-day (11am-1pm),Falco_Genus,1,not kestrel; peregrine or prairie,,-
111,10/28/2023,C3,Mid-day (11am-1pm),Anna's Hummingbird,1,"heard only, maybe more",,-
112,10/28/2023,C4,Mid-day (11am-1pm),Paridae_Family,2,heard only,,-
112,10/28/2023,C4,Mid-day (11am-1pm),American Crow,2,in tree,,-
113,10/28/2023,C5,Mid-day (11am-1pm),Paridae_Family,2,heard only,,-
113,10/28/2023,C5,Mid-day (11am-1pm),Yellow-rumped Warbler,1,,,-
113,10/28/2023,C5,Mid-day (11am-1pm),House Finch,1,heard then seen,,-
113,10/28/2023,C5,Mid-day (11am-1pm),Dark-eyed Junco,1,heard only,,-
113,10/28/2023,C5,Mid-day (11am-1pm),Yellow-rumped Warbler,1,flyover,,-
114,10/28/2023,C6,Mid-day (11am-1pm),American Robin,1,,,-
114,10/28/2023,C6,Mid-day (11am-1pm),Yellow-rumped Warbler,2,heard only,,-
114,10/28/2023,C6,Mid-day (11am-1pm),American Crow,1,,,-
114,10/28/2023,C6,Mid-day (11am-1pm),Song Sparrow,1,heard only,,-
115,10/28/2023,B1,Evening (3-5pm),American Crow,6,,,-
115,10/28/2023,B1,Evening (3-5pm),Dark-eyed Junco,1,"heard only, far",,-
116,10/28/2023,B2,Evening (3-5pm),American Crow,6,probably more,,-
116,10/28/2023,B2,Evening (3-5pm),Sitta_Genus,1,,,-
116,10/28/2023,B2,Evening (3-5pm),chestnut-backed Chickadee,3,,,-
116,10/28/2023,B2,Evening (3-5pm),dark-eyed Junco,1,saw when pursuing chickadee,,-
116,10/28/2023,B2,Evening (3-5pm),Paridae_Family,2,,,-
117,10/28/2023,B3,Evening (3-5pm),Red-shouldered Hawk,1,on top of dwinelle,,-
117,10/28/2023,B3,Evening (3-5pm),American Crow,8,"maybe less, harrassing rsha",,-
117,10/28/2023,B3,Evening (3-5pm),California Towhee,1,heard only,,-
117,10/28/2023,B3,Evening (3-5pm),Yellow-rumped Warbler,2,heard only,,-
117,10/28/2023,B3,Evening (3-5pm),Dark-eyed Junco,2,heard only,,-
117,10/28/2023,B3,Evening (3-5pm),Rock Pigeon,1,flyover,,-
117,10/28/2023,B3,Evening (3-5pm),Paridae_Family,1,"heard only, probably titmouse",,-
117,10/28/2023,B3,Evening (3-5pm),Accipitridae_Family,1,high up,,-
118,10/28/2023,B4,Evening (3-5pm),American Crow,7,at LEAST,,-
118,10/28/2023,B4,Evening (3-5pm),Paridae_Family,1,"heard only, far",,-
118,10/28/2023,B4,Evening (3-5pm),Dark-eyed Junco,3,"heard only, far",,-
118,10/28/2023,B4,Evening (3-5pm),Yellow-rumped Warbler,1,heard only,,-
119,10/28/2023,B5,Evening (3-5pm),Yellow-rumped Warbler,1,heard only,,-
119,10/28/2023,B5,Evening (3-5pm),Paridae_Family,1,heard only,,-
120,10/28/2023,B6,Evening (3-5pm),American Crow,1,flyover,,-
120,10/28/2023,B6,Evening (3-5pm),Paridae_Family,1,barely heard,,-
121,10/31/2023,B1,Morning (7-9am),Rock Pigeon,10,,,-
121,10/31/2023,B1,Morning (7-9am),Anna's Hummingbird,3,,,-
121,10/31/2023,B1,Morning (7-9am),Larus_Genus,3,,,-
121,10/31/2023,B1,Morning (7-9am),Downy Woodpecker,1,,,-
121,10/31/2023,B1,Morning (7-9am),American Crow,14,,,-
121,10/31/2023,B1,Morning (7-9am),Red-breasted Nuthatch,2,,,-
121,10/31/2023,B1,Morning (7-9am),American Robin,1,,,-
121,10/31/2023,B1,Morning (7-9am),Pine Siskin,15,,,-
121,10/31/2023,B1,Morning (7-9am),Lesser Goldfinch,2,,,-
121,10/31/2023,B1,Morning (7-9am),Dark-eyed Junco,1,,,-
121,10/31/2023,B1,Morning (7-9am),Townsend's Warbler,1,,,-
122,10/31/2023,B2,Morning (7-9am),American Crow,6,,,-
122,10/31/2023,B2,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
122,10/31/2023,B2,Morning (7-9am),Red-breasted Nuthatch,1,Same individual as last pc,,-
122,10/31/2023,B2,Morning (7-9am),House Finch,2,,,-
122,10/31/2023,B2,Morning (7-9am),Lesser Goldfinch,2,,,-
122,10/31/2023,B2,Morning (7-9am),Dark-eyed Junco,3,,,-
122,10/31/2023,B2,Morning (7-9am),Song Sparrow,1,,,-
122,10/31/2023,B2,Morning (7-9am),California Towhee,1,,,-
122,10/31/2023,B2,Morning (7-9am),Spotted Towhee,1,,,-
122,10/31/2023,B2,Morning (7-9am),Yellow-rumped Warbler,3,,,-
122,10/31/2023,B2,Morning (7-9am),Townsend's Warbler,1,,,-
123,10/31/2023,B3,Morning (7-9am),Anna's Hummingbird,1,,,-
123,10/31/2023,B3,Morning (7-9am),Nuttall's Woodpecker,1,,,-
123,10/31/2023,B3,Morning (7-9am),Hutton's Vireo,1,,,-
123,10/31/2023,B3,Morning (7-9am),American Crow,14,,,-
123,10/31/2023,B3,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
123,10/31/2023,B3,Morning (7-9am),Oak Titmouse,1,,,-
123,10/31/2023,B3,Morning (7-9am),American Robin,2,,,-
123,10/31/2023,B3,Morning (7-9am),House Finch,3,,,-
123,10/31/2023,B3,Morning (7-9am),California Towhee,2,,,-
123,10/31/2023,B3,Morning (7-9am),Townsend's Warbler,1,,,-
124,10/31/2023,B4,Morning (7-9am),Anna's Hummingbird,2,,,-
124,10/31/2023,B4,Morning (7-9am),American Crow,19,,,-
124,10/31/2023,B4,Morning (7-9am),Chestnut-backed Chickadee,3,,,-
124,10/31/2023,B4,Morning (7-9am),Hermit Thrush,1,,,-
124,10/31/2023,B4,Morning (7-9am),House Finch,10,,,-
124,10/31/2023,B4,Morning (7-9am),Dark-eyed Junco,1,,,-
125,10/31/2023,B5,Morning (7-9am),American Crow,9,,,-
125,10/31/2023,B5,Morning (7-9am),Chestnut-backed Chickadee,4,,,-
125,10/31/2023,B5,Morning (7-9am),Dark-eyed Junco,1,,,-
125,10/31/2023,B5,Morning (7-9am),Parulidae_Family,1,,,-
126,10/31/2023,B6,Morning (7-9am),American Crow,2,,,-
126,10/31/2023,B6,Morning (7-9am),Chestnut-backed Chickadee,4,,,-
126,10/31/2023,B6,Morning (7-9am),Ruby-crowned Kinglet,5,,,-
126,10/31/2023,B6,Morning (7-9am),Red-breasted Nuthatch,2,,,-
126,10/31/2023,B6,Morning (7-9am),Brown Creeper,1,,,-
126,10/31/2023,B6,Morning (7-9am),Hermit Thrush,1,,,-
126,10/31/2023,B6,Morning (7-9am),American Robin,6,,,-
126,10/31/2023,B6,Morning (7-9am),House Finch,1,,,-
126,10/31/2023,B6,Morning (7-9am),Dark-eyed Junco,7,,,-
126,10/31/2023,B6,Morning (7-9am),Song Sparrow,1,,,-
126,10/31/2023,B6,Morning (7-9am),Yellow-rumped Warbler,3,,,-
126,10/31/2023,B6,Morning (7-9am),Townsend's Warbler,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Black Phoebe,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Steller's Jay,2,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),American Crow,6,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Chestnut-backed Chickadee,5,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Ruby-crowned Kinglet,2,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Red-breasted Nuthatch,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Brown Creeper,2,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Hermit Thrush,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),American Robin,5,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),House Finch,4,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Dark-eyed Junco,6,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),White-throated Sparrow,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),California Towhee,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Yellow-rumped Warbler,1,,,-
127,10/31/2023,B6,Mid-day (11am-1pm),Townsend's Warbler,2,,,-
133,10/31/2023,A1,Evening (3-5pm),Ruby-crowned Kinglet,1,"heard, on the NE",,-
133,10/31/2023,A1,Evening (3-5pm),American Crow,3,flyovers,,-
133,10/31/2023,A1,Evening (3-5pm),Oak Titmouse,1,"heard only, far south",,-
133,10/31/2023,A1,Evening (3-5pm),Dark-eyed Junco,1,,,-
133,10/31/2023,A1,Evening (3-5pm),Townsend's Warbler,1,"heard only, far south",,-
134,10/31/2023,A2,Evening (3-5pm),Anna's Hummingbird,1,SE,,-
134,10/31/2023,A2,Evening (3-5pm),American Crow,5,"2 heard, 3 flyover",,-
134,10/31/2023,A2,Evening (3-5pm),Chestnut-backed Chickadee,1,"heard only, S",,-
134,10/31/2023,A2,Evening (3-5pm),Oak Titmouse,2,,,-
134,10/31/2023,A2,Evening (3-5pm),lesser Goldfinch,2,"heard only, N",,-
134,10/31/2023,A2,Evening (3-5pm),California Towhee,1,"heard only, N",,-
134,10/31/2023,A2,Evening (3-5pm),Yellow-rumped Warbler,1,"heard only, NE",,-
134,10/31/2023,A2,Evening (3-5pm),Townsend's Warbler,1,SE,,-
134,10/31/2023,A2,Evening (3-5pm),Oak Titmouse,2,"N, eating cedrus seeds, prob titmouse",,-
135,10/31/2023,A3,Evening (3-5pm),Black Phoebe,2,"one E-W flyover, other from construction site to tree then roof then away",,-
135,10/31/2023,A3,Evening (3-5pm),Turkey Vulture,1,"flyover, high up",,-
135,10/31/2023,A3,Evening (3-5pm),Dark-eyed Junco,1,N,,-
136,10/31/2023,A4,Evening (3-5pm),Trochilidae_Family,1,"heard only, ~15 ft to the S",,-
136,10/31/2023,A4,Evening (3-5pm),Rock Pigeon,1,,,-
136,10/31/2023,A4,Evening (3-5pm),yellow-rumped Warbler,1,heard only,,-
137,10/31/2023,A5,Evening (3-5pm),Dark-eyed Junco,1,"to the SW, heard only",,-
137,10/31/2023,A5,Evening (3-5pm),Yellow-rumped Warbler,2,"heard only, to the SW",,-
137,10/31/2023,A5,Evening (3-5pm),Townsend's Warbler,1,"heard only, to the S ",,-
137,10/31/2023,A5,Evening (3-5pm),Paridae_Family,2,heard only,,-
138,10/31/2023,A6,Evening (3-5pm),Yellow-rumped Warbler,5,heard only,,-
138,10/31/2023,A6,Evening (3-5pm),Ruby-crowned Kinglet,1,heard only,,-
138,10/31/2023,A6,Evening (3-5pm),American Crow,1,flyover,,-
139,11/01/2023,A1,Morning (7-9am),American Crow,3,,,-
139,11/01/2023,A1,Morning (7-9am),Bewick's Wren,1,heard,,-
139,11/01/2023,A1,Morning (7-9am),Golden-crowned Sparrow,1,heard,,-
